outer_fold_id,inner_fold_id,augmented_sample_id,source_sample_id,role,user_id,label,rotation_deg,scale,translation_x,translation_y,jitter_sigma,point_dropout_rate,temporal_warp
2,0,20260711_201526_9elfv0__outer02__inner00__aug01,20260711_201526_9elfv0,train,user3,অ,-4.634703,0.9507,-0.015828,0.029753,0.003167,0.06796,1.03716
2,0,20260711_201526_9elfv0__outer02__inner00__aug02,20260711_201526_9elfv0,train,user3,অ,0.106548,0.938838,-0.008195,-0.020845,0.004265,0.057856,1.068397
2,0,20260711_201526_9elfv0__outer02__inner00__aug03,20260711_201526_9elfv0,train,user3,অ,1.534744,0.991659,0.03834,-0.033237,0.004922,0.073888,0.85511
2,0,20260711_201609_iv7642__outer02__inner00__aug01,20260711_201609_iv7642,train,user3,অ,0.51564,0.925282,0.037822,0.040165,0.007727,0.076869,1.153567
2,0,20260711_201609_iv7642__outer02__inner00__aug02,20260711_201609_iv7642,train,user3,অ,3.907653,0.991083,0.032342,-0.009588,0.006713,0.06942,1.195768
2,0,20260711_201609_iv7642__outer02__inner00__aug03,20260711_201609_iv7642,train,user3,অ,-5.375913,1.097354,-0.046552,-0.029809,0.007803,0.034723,1.13673
2,0,20260711_201811_0znu6g__outer02__inner00__aug01,20260711_201811_0znu6g,train,user3,অ,1.510624,1.005405,-0.026522,0.007216,0.007301,0.036949,0.840772
2,0,20260711_201811_0znu6g__outer02__inner00__aug02,20260711_201811_0znu6g,train,user3,অ,6.867104,0.927446,-0.014884,0.000187,0.006668,0.038932,0.97594
2,0,20260711_201811_0znu6g__outer02__inner00__aug03,20260711_201811_0znu6g,train,user3,অ,4.700047,1.035342,-0.041018,0.038353,0.004905,0.052306,1.115261
2,0,20260711_201916_nc9ara__outer02__inner00__aug01,20260711_201916_nc9ara,train,user3,অ,0.689527,0.954864,-0.045382,0.031324,0.007266,0.043123,1.176403
2,0,20260711_201916_nc9ara__outer02__inner00__aug02,20260711_201916_nc9ara,train,user3,অ,3.829621,1.001733,-0.033058,-0.011067,0.00307,0.058438,0.994024
2,0,20260711_201916_nc9ara__outer02__inner00__aug03,20260711_201916_nc9ara,train,user3,অ,3.117046,1.014078,-0.030471,-0.006231,0.004786,0.053149,0.962336
2,0,20260711_201953_sai9ew__outer02__inner00__aug01,20260711_201953_sai9ew,train,user3,অ,1.866537,0.986186,-0.028728,0.032283,0.003781,0.049497,1.01094
2,0,20260711_201953_sai9ew__outer02__inner00__aug02,20260711_201953_sai9ew,train,user3,অ,5.31035,0.96636,-0.036599,-0.034253,0.006669,0.057265,1.112436
2,0,20260711_201953_sai9ew__outer02__inner00__aug03,20260711_201953_sai9ew,train,user3,অ,-3.744028,0.958564,0.027679,-0.034589,0.005433,0.076096,1.229664
2,0,20260711_202025_bntr0i__outer02__inner00__aug01,20260711_202025_bntr0i,train,user3,অ,4.747259,1.087889,0.011972,-0.036999,0.004926,0.031481,0.831032
2,0,20260711_202025_bntr0i__outer02__inner00__aug02,20260711_202025_bntr0i,train,user3,অ,-2.140928,0.930429,-0.008443,0.020917,0.00768,0.049662,1.033737
2,0,20260711_202025_bntr0i__outer02__inner00__aug03,20260711_202025_bntr0i,train,user3,অ,-1.086991,0.943388,0.027474,0.012699,0.00396,0.062738,1.210197
2,0,20260711_202714_mwa7m1__outer02__inner00__aug01,20260711_202714_mwa7m1,train,user3,অ,4.877274,1.079536,0.033286,-0.027932,0.005198,0.03179,0.89103
2,0,20260711_202714_mwa7m1__outer02__inner00__aug02,20260711_202714_mwa7m1,train,user3,অ,-6.068618,1.0475,0.035729,-0.002158,0.006957,0.053404,0.917751
2,0,20260711_202714_mwa7m1__outer02__inner00__aug03,20260711_202714_mwa7m1,train,user3,অ,5.834617,0.929039,-0.029865,-0.004704,0.004012,0.077027,1.012935
2,0,20260711_202846_kmy51g__outer02__inner00__aug01,20260711_202846_kmy51g,train,user3,অ,-6.550082,1.010369,-0.026718,0.034891,0.004947,0.053015,0.876647
2,0,20260711_202846_kmy51g__outer02__inner00__aug02,20260711_202846_kmy51g,train,user3,অ,4.248524,1.024721,0.02035,-0.045635,0.004272,0.07552,1.246773
2,0,20260711_202846_kmy51g__outer02__inner00__aug03,20260711_202846_kmy51g,train,user3,অ,4.56096,0.985498,-0.045367,0.00251,0.006694,0.069685,1.118703
2,0,20260711_203013_i4o0om__outer02__inner00__aug01,20260711_203013_i4o0om,train,user3,অ,-3.506233,1.00113,-0.034824,0.048253,0.005632,0.034417,1.182891
2,0,20260711_203013_i4o0om__outer02__inner00__aug02,20260711_203013_i4o0om,train,user3,অ,-6.918444,1.007923,0.0284,0.012168,0.003021,0.058627,1.037942
2,0,20260711_203013_i4o0om__outer02__inner00__aug03,20260711_203013_i4o0om,train,user3,অ,3.779924,1.077757,0.024763,0.039953,0.006642,0.034342,0.946111
2,0,20260711_203112_15gnzj__outer02__inner00__aug01,20260711_203112_15gnzj,train,user3,অ,4.615751,1.049169,-0.040452,-0.0223,0.004313,0.052079,0.966317
2,0,20260711_203112_15gnzj__outer02__inner00__aug02,20260711_203112_15gnzj,train,user3,অ,-1.796304,0.96183,0.027824,0.000193,0.004827,0.031765,1.20985
2,0,20260711_203112_15gnzj__outer02__inner00__aug03,20260711_203112_15gnzj,train,user3,অ,6.293116,0.958704,-0.013414,0.024137,0.00646,0.038103,1.111152
2,0,20260711_205524_jbk5pv__outer02__inner00__aug01,20260711_205524_jbk5pv,train,user3,আ,0.859246,1.08261,0.035742,0.003758,0.00519,0.071773,1.204103
2,0,20260711_205524_jbk5pv__outer02__inner00__aug02,20260711_205524_jbk5pv,train,user3,আ,5.579373,0.906398,0.017787,0.026555,0.006818,0.059278,1.002001
2,0,20260711_205524_jbk5pv__outer02__inner00__aug03,20260711_205524_jbk5pv,train,user3,আ,-1.519242,0.936581,0.009288,-0.01188,0.005816,0.041774,1.160494
2,0,20260711_205559_azslan__outer02__inner00__aug01,20260711_205559_azslan,train,user3,আ,-6.002263,0.997639,0.021122,-0.039625,0.006697,0.072579,1.102232
2,0,20260711_205559_azslan__outer02__inner00__aug02,20260711_205559_azslan,train,user3,আ,1.775051,0.906112,0.007654,0.015599,0.007392,0.071377,0.832108
2,0,20260711_205559_azslan__outer02__inner00__aug03,20260711_205559_azslan,train,user3,আ,-2.155814,1.097512,-0.045635,-0.029261,0.007202,0.078847,1.088701
2,0,20260711_205630_gydvnp__outer02__inner00__aug01,20260711_205630_gydvnp,train,user3,আ,-3.567137,1.088286,-0.042112,-0.014728,0.004115,0.060698,0.957405
2,0,20260711_205630_gydvnp__outer02__inner00__aug02,20260711_205630_gydvnp,train,user3,আ,-2.860991,1.066286,-0.0194,-0.039817,0.00693,0.030546,1.073309
2,0,20260711_205630_gydvnp__outer02__inner00__aug03,20260711_205630_gydvnp,train,user3,আ,6.285504,0.976736,0.004243,0.006968,0.00684,0.079522,0.903323
2,0,20260711_205707_n57400__outer02__inner00__aug01,20260711_205707_n57400,train,user3,আ,5.698871,1.079089,0.02344,0.029026,0.007841,0.058847,0.987967
2,0,20260711_205707_n57400__outer02__inner00__aug02,20260711_205707_n57400,train,user3,আ,-2.095468,1.021477,-0.005055,-0.049105,0.007938,0.055207,1.019705
2,0,20260711_205707_n57400__outer02__inner00__aug03,20260711_205707_n57400,train,user3,আ,3.777216,0.975523,0.022327,0.007628,0.007549,0.05645,1.09183
2,0,20260711_205748_usnulf__outer02__inner00__aug01,20260711_205748_usnulf,train,user3,আ,-5.395278,1.089623,-0.019267,-0.049012,0.005301,0.049957,0.978922
2,0,20260711_205748_usnulf__outer02__inner00__aug02,20260711_205748_usnulf,train,user3,আ,1.573605,0.900705,0.023678,0.007131,0.003499,0.048609,0.990504
2,0,20260711_205748_usnulf__outer02__inner00__aug03,20260711_205748_usnulf,train,user3,আ,-2.829791,1.060453,-0.038052,-0.016657,0.005749,0.03074,0.979727
2,1,20260711_220930_a944cy__outer02__inner01__aug01,20260711_220930_a944cy,train,for_bonhi,ঔ,-5.65142,1.017555,-0.01596,-0.009761,0.005147,0.034905,1.058641
2,1,20260711_220930_a944cy__outer02__inner01__aug02,20260711_220930_a944cy,train,for_bonhi,ঔ,2.170434,1.095503,0.026773,-0.023359,0.003059,0.043979,1.14428
2,1,20260711_220930_a944cy__outer02__inner01__aug03,20260711_220930_a944cy,train,for_bonhi,ঔ,-3.204323,1.080709,-0.016198,-0.019472,0.007071,0.076619,1.080352
2,1,20260711_200812_18txgi__outer02__inner01__aug01,20260711_200812_18txgi,train,user3,অ,5.789359,1.084506,-0.019448,-0.030831,0.005368,0.05752,1.106685
2,1,20260711_200812_18txgi__outer02__inner01__aug02,20260711_200812_18txgi,train,user3,অ,-4.14163,0.961561,0.028008,-0.0202,0.004126,0.070263,0.834466
2,1,20260711_200812_18txgi__outer02__inner01__aug03,20260711_200812_18txgi,train,user3,অ,-2.426557,0.982842,-0.044452,-0.0158,0.004202,0.039001,1.035108
2,1,20260711_200917_z1na4w__outer02__inner01__aug01,20260711_200917_z1na4w,train,user3,অ,-5.287349,1.071609,-0.016019,0.006318,0.004384,0.066761,1.213856
2,1,20260711_200917_z1na4w__outer02__inner01__aug02,20260711_200917_z1na4w,train,user3,অ,2.050363,1.036929,-0.024944,0.006643,0.007045,0.038895,1.031248
2,1,20260711_200917_z1na4w__outer02__inner01__aug03,20260711_200917_z1na4w,train,user3,অ,5.905359,0.92841,-0.012872,-0.009163,0.00602,0.033067,1.19869
2,1,20260711_200954_0muns4__outer02__inner01__aug01,20260711_200954_0muns4,train,user3,অ,-6.396856,0.990205,-0.040142,0.010872,0.007637,0.071279,1.105129
2,1,20260711_200954_0muns4__outer02__inner01__aug02,20260711_200954_0muns4,train,user3,অ,-4.841847,1.015657,0.019746,-0.017194,0.004616,0.06405,1.016831
2,1,20260711_200954_0muns4__outer02__inner01__aug03,20260711_200954_0muns4,train,user3,অ,-4.034109,1.010795,0.049468,0.029082,0.007659,0.071793,0.982239
2,1,20260711_201110_jw6cqh__outer02__inner01__aug01,20260711_201110_jw6cqh,train,user3,অ,1.130845,1.046776,0.023581,0.000387,0.00324,0.048407,1.12268
2,1,20260711_201110_jw6cqh__outer02__inner01__aug02,20260711_201110_jw6cqh,train,user3,অ,-0.30328,1.090011,-0.015524,-0.005307,0.00746,0.044033,1.190837
2,1,20260711_201110_jw6cqh__outer02__inner01__aug03,20260711_201110_jw6cqh,train,user3,অ,2.292394,1.050103,0.044507,0.045556,0.004762,0.079671,0.985596
2,1,20260711_201208_6ylgz1__outer02__inner01__aug01,20260711_201208_6ylgz1,train,user3,অ,4.123363,1.035513,-0.007838,0.041033,0.006462,0.069746,1.026589
2,1,20260711_201208_6ylgz1__outer02__inner01__aug02,20260711_201208_6ylgz1,train,user3,অ,5.048498,1.041501,-0.043599,0.041154,0.003796,0.078313,1.188077
2,1,20260711_201208_6ylgz1__outer02__inner01__aug03,20260711_201208_6ylgz1,train,user3,অ,2.164679,1.022636,-0.048517,-0.036085,0.004963,0.030636,1.202921
2,1,20260711_201526_9elfv0__outer02__inner01__aug01,20260711_201526_9elfv0,train,user3,অ,6.301953,1.013002,-0.007162,0.016087,0.005798,0.034098,1.088529
2,1,20260711_201526_9elfv0__outer02__inner01__aug02,20260711_201526_9elfv0,train,user3,অ,6.965135,1.036791,-0.049072,0.008195,0.005832,0.066558,0.809408
2,1,20260711_201526_9elfv0__outer02__inner01__aug03,20260711_201526_9elfv0,train,user3,অ,5.523718,1.089756,-0.029138,0.042666,0.006204,0.036019,0.913742
2,1,20260711_201609_iv7642__outer02__inner01__aug01,20260711_201609_iv7642,train,user3,অ,0.048945,1.04661,-0.018659,-0.015252,0.005172,0.044533,0.844107
2,1,20260711_201609_iv7642__outer02__inner01__aug02,20260711_201609_iv7642,train,user3,অ,-6.620158,0.95654,0.031493,-0.042019,0.005229,0.070973,0.934763
2,1,20260711_201609_iv7642__outer02__inner01__aug03,20260711_201609_iv7642,train,user3,অ,-5.178902,0.901964,0.031722,0.049101,0.004314,0.070548,1.07837
2,1,20260711_201811_0znu6g__outer02__inner01__aug01,20260711_201811_0znu6g,train,user3,অ,4.349356,0.962066,0.029041,-0.024687,0.005059,0.037909,0.826885
2,1,20260711_201811_0znu6g__outer02__inner01__aug02,20260711_201811_0znu6g,train,user3,অ,4.578727,1.052216,-0.038389,-0.008638,0.006128,0.051339,1.052103
2,1,20260711_201811_0znu6g__outer02__inner01__aug03,20260711_201811_0znu6g,train,user3,অ,-6.901951,0.943531,-0.028799,0.02577,0.004279,0.03545,0.878454
2,1,20260711_201916_nc9ara__outer02__inner01__aug01,20260711_201916_nc9ara,train,user3,অ,-3.764223,0.960508,-0.030795,0.005772,0.003209,0.057169,0.858532
2,1,20260711_201916_nc9ara__outer02__inner01__aug02,20260711_201916_nc9ara,train,user3,অ,-4.243315,1.027191,0.021962,0.011645,0.004469,0.057236,0.844074
2,1,20260711_201916_nc9ara__outer02__inner01__aug03,20260711_201916_nc9ara,train,user3,অ,-2.936829,1.03884,0.010123,-0.002149,0.006935,0.060932,1.096232
2,1,20260711_201953_sai9ew__outer02__inner01__aug01,20260711_201953_sai9ew,train,user3,অ,-0.511497,1.017547,-0.014974,-0.023783,0.00742,0.062505,0.852908
2,1,20260711_201953_sai9ew__outer02__inner01__aug02,20260711_201953_sai9ew,train,user3,অ,-0.052467,0.900986,0.012981,0.02195,0.006089,0.07629,1.178938
2,1,20260711_201953_sai9ew__outer02__inner01__aug03,20260711_201953_sai9ew,train,user3,অ,-0.552577,1.066129,0.023514,0.021087,0.004874,0.038337,1.161152
2,1,20260711_202025_bntr0i__outer02__inner01__aug01,20260711_202025_bntr0i,train,user3,অ,-5.112502,1.081771,0.005443,-0.043122,0.006389,0.031505,1.142398
2,1,20260711_202025_bntr0i__outer02__inner01__aug02,20260711_202025_bntr0i,train,user3,অ,-4.204954,1.034844,-0.030172,0.048973,0.005813,0.033308,1.234585
2,1,20260711_202025_bntr0i__outer02__inner01__aug03,20260711_202025_bntr0i,train,user3,অ,3.110391,1.023158,0.015563,-0.041771,0.006057,0.051646,0.989122
2,1,20260711_202714_mwa7m1__outer02__inner01__aug01,20260711_202714_mwa7m1,train,user3,অ,-4.672999,1.013579,-0.01159,0.040462,0.007455,0.051537,0.974512
2,1,20260711_202714_mwa7m1__outer02__inner01__aug02,20260711_202714_mwa7m1,train,user3,অ,-5.523866,1.068727,0.007588,-0.015012,0.007968,0.036429,1.186113
2,1,20260711_202714_mwa7m1__outer02__inner01__aug03,20260711_202714_mwa7m1,train,user3,অ,-4.125976,0.911891,-0.005449,-0.040178,0.006505,0.0597,1.112352
2,1,20260711_202846_kmy51g__outer02__inner01__aug01,20260711_202846_kmy51g,train,user3,অ,1.650111,0.910873,0.029843,0.034512,0.004918,0.062551,0.986191
2,1,20260711_202846_kmy51g__outer02__inner01__aug02,20260711_202846_kmy51g,train,user3,অ,-6.675167,0.977136,-0.029739,-0.044205,0.005369,0.075254,1.218084
2,1,20260711_202846_kmy51g__outer02__inner01__aug03,20260711_202846_kmy51g,train,user3,অ,-1.07115,1.025623,0.036657,-0.042588,0.003109,0.032739,1.236633
2,1,20260711_203013_i4o0om__outer02__inner01__aug01,20260711_203013_i4o0om,train,user3,অ,-0.573518,0.989725,0.024084,0.012104,0.00749,0.068632,1.031192
2,1,20260711_203013_i4o0om__outer02__inner01__aug02,20260711_203013_i4o0om,train,user3,অ,-5.730445,0.916295,-0.00472,-0.041198,0.006294,0.039257,0.805181
2,1,20260711_203013_i4o0om__outer02__inner01__aug03,20260711_203013_i4o0om,train,user3,অ,-3.892389,0.999775,-0.011356,-0.046897,0.005194,0.040474,0.920391
2,1,20260711_203112_15gnzj__outer02__inner01__aug01,20260711_203112_15gnzj,train,user3,অ,-2.049363,1.019385,-0.004405,-0.028311,0.005395,0.057021,1.17865
2,1,20260711_203112_15gnzj__outer02__inner01__aug02,20260711_203112_15gnzj,train,user3,অ,-0.646618,1.022963,-0.041852,-0.002224,0.003155,0.031489,0.938991
2,1,20260711_203112_15gnzj__outer02__inner01__aug03,20260711_203112_15gnzj,train,user3,অ,-6.601677,0.98863,-0.007673,0.02585,0.006108,0.054679,0.869391
2,1,20260711_205524_jbk5pv__outer02__inner01__aug01,20260711_205524_jbk5pv,train,user3,আ,6.702498,1.068507,-0.037923,0.022015,0.003432,0.067303,1.041433
2,1,20260711_205524_jbk5pv__outer02__inner01__aug02,20260711_205524_jbk5pv,train,user3,আ,-3.280566,0.923073,-0.049279,0.009267,0.003509,0.050757,1.08754
2,1,20260711_205524_jbk5pv__outer02__inner01__aug03,20260711_205524_jbk5pv,train,user3,আ,4.51411,1.016639,-0.000693,0.02409,0.003915,0.037419,1.05258
2,1,20260711_205559_azslan__outer02__inner01__aug01,20260711_205559_azslan,train,user3,আ,6.88014,0.924276,0.039172,0.035483,0.00415,0.053272,0.808043
2,1,20260711_205559_azslan__outer02__inner01__aug02,20260711_205559_azslan,train,user3,আ,-6.938371,0.991613,-0.014413,-0.0345,0.003954,0.043826,1.002365
2,1,20260711_205559_azslan__outer02__inner01__aug03,20260711_205559_azslan,train,user3,আ,3.910306,1.08914,0.012361,-0.048804,0.004569,0.057219,1.009693
2,1,20260711_205630_gydvnp__outer02__inner01__aug01,20260711_205630_gydvnp,train,user3,আ,-3.625829,1.00427,-0.017043,-0.010876,0.006393,0.057369,1.070595
2,1,20260711_205630_gydvnp__outer02__inner01__aug02,20260711_205630_gydvnp,train,user3,আ,1.79699,0.902099,0.035234,0.016904,0.007186,0.048239,1.16294
2,1,20260711_205630_gydvnp__outer02__inner01__aug03,20260711_205630_gydvnp,train,user3,আ,6.345682,1.099087,-0.019883,-0.049828,0.00476,0.067821,0.967661
2,1,20260711_205707_n57400__outer02__inner01__aug01,20260711_205707_n57400,train,user3,আ,5.64495,0.965297,-0.045017,0.014395,0.007704,0.067095,1.037333
2,1,20260711_205707_n57400__outer02__inner01__aug02,20260711_205707_n57400,train,user3,আ,-6.88221,1.056567,0.025459,0.029659,0.007465,0.056548,0.905129
2,1,20260711_205707_n57400__outer02__inner01__aug03,20260711_205707_n57400,train,user3,আ,4.506199,1.034387,-0.017333,-0.036283,0.004608,0.075565,0.944519
2,1,20260711_205748_usnulf__outer02__inner01__aug01,20260711_205748_usnulf,train,user3,আ,1.784169,1.066889,0.017709,0.042119,0.003163,0.062993,1.220866
2,1,20260711_205748_usnulf__outer02__inner01__aug02,20260711_205748_usnulf,train,user3,আ,-6.310227,1.054134,0.006685,0.038325,0.003669,0.050831,1.025991
2,1,20260711_205748_usnulf__outer02__inner01__aug03,20260711_205748_usnulf,train,user3,আ,3.9736,0.914701,-0.000302,0.01332,0.004987,0.033457,0.994092
2,1,20260711_211455_ab7vb3__outer02__inner01__aug01,20260711_211455_ab7vb3,train,user4,অ,2.063859,0.943597,0.021257,0.023432,0.007167,0.032939,1.021087
2,1,20260711_211455_ab7vb3__outer02__inner01__aug02,20260711_211455_ab7vb3,train,user4,অ,-5.758418,0.957218,-0.019634,0.043297,0.004312,0.067282,1.104237
2,1,20260711_211455_ab7vb3__outer02__inner01__aug03,20260711_211455_ab7vb3,train,user4,অ,3.024651,0.968414,0.004477,0.010961,0.004022,0.05878,1.093704
2,1,20260711_214733_y28o8p__outer02__inner01__aug01,20260711_214733_y28o8p,train,user4,অ,-6.421782,1.030364,0.020436,-0.024592,0.003903,0.06016,1.237137
2,1,20260711_214733_y28o8p__outer02__inner01__aug02,20260711_214733_y28o8p,train,user4,অ,5.18619,1.015746,0.012578,-0.004064,0.007753,0.078326,1.109758
2,1,20260711_214733_y28o8p__outer02__inner01__aug03,20260711_214733_y28o8p,train,user4,অ,-3.820262,1.046831,0.03073,-0.045114,0.006842,0.059305,1.230534
2,1,20260711_214747_h8ad4n__outer02__inner01__aug01,20260711_214747_h8ad4n,train,user4,অ,-3.522605,1.011043,-0.020029,0.028665,0.005823,0.047638,1.089607
2,1,20260711_214747_h8ad4n__outer02__inner01__aug02,20260711_214747_h8ad4n,train,user4,অ,-0.263027,0.941565,0.036817,-0.017674,0.007049,0.03071,0.890093
2,1,20260711_214747_h8ad4n__outer02__inner01__aug03,20260711_214747_h8ad4n,train,user4,অ,-6.431303,0.977593,0.038178,-0.048268,0.005765,0.058251,0.843215
2,1,20260711_214802_iotb3d__outer02__inner01__aug01,20260711_214802_iotb3d,train,user4,অ,-5.705113,1.034905,-0.006083,-0.018911,0.004155,0.06821,0.900095
2,1,20260711_214802_iotb3d__outer02__inner01__aug02,20260711_214802_iotb3d,train,user4,অ,-1.239635,0.90834,0.030835,0.042021,0.007744,0.035464,0.906436
2,1,20260711_214802_iotb3d__outer02__inner01__aug03,20260711_214802_iotb3d,train,user4,অ,3.686285,0.969879,-0.022287,0.030229,0.003473,0.036934,0.883187
2,1,20260711_214818_1kqyjw__outer02__inner01__aug01,20260711_214818_1kqyjw,train,user4,অ,2.670784,1.004394,-0.032299,-0.014892,0.004974,0.031443,1.235815
2,1,20260711_214818_1kqyjw__outer02__inner01__aug02,20260711_214818_1kqyjw,train,user4,অ,-2.583019,1.055344,-0.025012,-0.041903,0.003912,0.046491,1.243445
2,1,20260711_214818_1kqyjw__outer02__inner01__aug03,20260711_214818_1kqyjw,train,user4,অ,5.836821,1.052208,0.033206,-0.002819,0.003191,0.071673,1.175183
2,1,20260711_214838_nmfk2j__outer02__inner01__aug01,20260711_214838_nmfk2j,train,user4,অ,2.312889,0.971425,-0.003087,-0.002827,0.005244,0.052719,1.129799
2,1,20260711_214838_nmfk2j__outer02__inner01__aug02,20260711_214838_nmfk2j,train,user4,অ,3.041442,1.0807,0.009152,-0.037042,0.007825,0.070125,1.02921
2,1,20260711_214838_nmfk2j__outer02__inner01__aug03,20260711_214838_nmfk2j,train,user4,অ,-6.978075,0.910822,-0.027072,0.035197,0.007568,0.049022,0.89414
2,1,20260711_214856_wh1jdl__outer02__inner01__aug01,20260711_214856_wh1jdl,train,user4,অ,-2.265664,0.930262,0.018943,-0.02379,0.007744,0.064778,0.934016
2,1,20260711_214856_wh1jdl__outer02__inner01__aug02,20260711_214856_wh1jdl,train,user4,অ,-2.720887,1.058518,0.049859,0.016457,0.006472,0.078789,0.948154
2,1,20260711_214856_wh1jdl__outer02__inner01__aug03,20260711_214856_wh1jdl,train,user4,অ,1.142177,1.090499,0.014116,-0.023412,0.004594,0.068975,0.98909
2,1,20260711_214912_5jyzoq__outer02__inner01__aug01,20260711_214912_5jyzoq,train,user4,অ,4.344683,1.029165,0.010646,0.003638,0.003707,0.073957,1.197595
2,1,20260711_214912_5jyzoq__outer02__inner01__aug02,20260711_214912_5jyzoq,train,user4,অ,-3.691247,0.913202,-0.008567,0.00778,0.003298,0.047112,1.0996
2,1,20260711_214912_5jyzoq__outer02__inner01__aug03,20260711_214912_5jyzoq,train,user4,অ,-3.173425,0.906566,-0.034116,0.031212,0.003981,0.049249,1.23943
2,1,20260711_215025_9ahjj1__outer02__inner01__aug01,20260711_215025_9ahjj1,train,user4,অ,-2.805068,0.964344,-0.039242,0.026287,0.005245,0.041649,1.144276
2,1,20260711_215025_9ahjj1__outer02__inner01__aug02,20260711_215025_9ahjj1,train,user4,অ,-1.602054,1.099685,0.04537,-0.033452,0.006643,0.039378,1.138585
2,1,20260711_215025_9ahjj1__outer02__inner01__aug03,20260711_215025_9ahjj1,train,user4,অ,5.359908,1.050461,-0.015254,0.010438,0.003778,0.049209,0.953752
2,1,20260711_215040_totmvz__outer02__inner01__aug01,20260711_215040_totmvz,train,user4,অ,-2.794247,1.072104,-0.011577,0.007003,0.006327,0.03562,0.924693
2,1,20260711_215040_totmvz__outer02__inner01__aug02,20260711_215040_totmvz,train,user4,অ,1.778574,0.960808,0.012992,0.024366,0.007608,0.06778,1.145015
2,1,20260711_215040_totmvz__outer02__inner01__aug03,20260711_215040_totmvz,train,user4,অ,-4.614851,1.024451,-0.025288,0.017353,0.004207,0.075451,1.099168
2,1,20260711_215057_m3q3bw__outer02__inner01__aug01,20260711_215057_m3q3bw,train,user4,অ,3.471929,0.998259,0.047161,-0.043846,0.005339,0.073431,1.051157
2,1,20260711_215057_m3q3bw__outer02__inner01__aug02,20260711_215057_m3q3bw,train,user4,অ,2.718514,0.958178,0.017441,-0.033827,0.004214,0.078251,1.237598
2,1,20260711_215057_m3q3bw__outer02__inner01__aug03,20260711_215057_m3q3bw,train,user4,অ,-6.263163,1.035722,-0.033729,0.026727,0.004832,0.044188,0.861378
2,1,20260711_215120_wa3iw4__outer02__inner01__aug01,20260711_215120_wa3iw4,train,user4,অ,4.071256,1.064638,0.010637,0.008044,0.006694,0.050627,1.154984
2,1,20260711_215120_wa3iw4__outer02__inner01__aug02,20260711_215120_wa3iw4,train,user4,অ,0.201541,0.974751,-0.016419,0.020916,0.003382,0.044499,1.180736
2,1,20260711_215120_wa3iw4__outer02__inner01__aug03,20260711_215120_wa3iw4,train,user4,অ,-6.629598,1.00484,0.028895,-0.006078,0.006886,0.04074,0.836083
2,1,20260711_215140_jzmdn9__outer02__inner01__aug01,20260711_215140_jzmdn9,train,user4,অ,-4.315461,1.051723,0.017097,-0.04348,0.005902,0.07805,1.21494
2,1,20260711_215140_jzmdn9__outer02__inner01__aug02,20260711_215140_jzmdn9,train,user4,অ,-0.133102,0.905504,0.029637,-0.008382,0.007783,0.038284,0.936854
2,1,20260711_215140_jzmdn9__outer02__inner01__aug03,20260711_215140_jzmdn9,train,user4,অ,-0.6482,0.947593,0.018997,0.036283,0.004501,0.078207,0.840117
2,1,20260711_215153_8dj6mi__outer02__inner01__aug01,20260711_215153_8dj6mi,train,user4,অ,-6.097118,0.944832,-0.013629,-0.040331,0.006581,0.058289,0.872321
2,1,20260711_215153_8dj6mi__outer02__inner01__aug02,20260711_215153_8dj6mi,train,user4,অ,2.797757,1.00543,0.019841,-0.022653,0.003185,0.0432,0.960395
2,1,20260711_215153_8dj6mi__outer02__inner01__aug03,20260711_215153_8dj6mi,train,user4,অ,6.703144,0.922674,0.019732,0.048001,0.005292,0.048613,1.2465
2,1,20260711_215210_14cuph__outer02__inner01__aug01,20260711_215210_14cuph,train,user4,অ,-2.466759,1.043907,0.024317,-0.031121,0.005693,0.034522,1.171481
2,1,20260711_215210_14cuph__outer02__inner01__aug02,20260711_215210_14cuph,train,user4,অ,2.623608,0.96642,-0.012788,0.032438,0.006673,0.062075,1.151066
2,1,20260711_215210_14cuph__outer02__inner01__aug03,20260711_215210_14cuph,train,user4,অ,-5.112075,0.929699,-0.012352,0.034545,0.004112,0.078709,0.899225
2,1,20260711_215224_s1nefb__outer02__inner01__aug01,20260711_215224_s1nefb,train,user4,অ,3.873213,1.046784,0.021713,-0.043332,0.005769,0.056496,0.959219
2,1,20260711_215224_s1nefb__outer02__inner01__aug02,20260711_215224_s1nefb,train,user4,অ,6.706262,1.016919,-0.026623,0.042664,0.006794,0.058622,1.201296
2,1,20260711_215224_s1nefb__outer02__inner01__aug03,20260711_215224_s1nefb,train,user4,অ,0.021379,0.920373,0.029481,0.017173,0.005826,0.044711,0.996608
2,1,20260711_211553_8q738s__outer02__inner01__aug01,20260711_211553_8q738s,train,user4,আ,3.752858,1.006685,0.017905,0.0307,0.006026,0.067439,0.844797
2,1,20260711_211553_8q738s__outer02__inner01__aug02,20260711_211553_8q738s,train,user4,আ,-4.111125,1.084868,0.030672,-0.037699,0.00646,0.055053,0.983326
2,1,20260711_211553_8q738s__outer02__inner01__aug03,20260711_211553_8q738s,train,user4,আ,-1.198929,0.985203,-0.018742,0.021716,0.005972,0.073755,0.840768
2,1,20260711_215326_rdw0i7__outer02__inner01__aug01,20260711_215326_rdw0i7,train,user4,আ,-5.170355,0.911916,-0.01545,0.010344,0.004089,0.079229,0.809115
